"","C24","CCA1-OX","COL","LER","PIF4OX","PIF5OXL1","PIF5OXL2","WS","elf3","elf4","hy2-103","hy5-1","pif4","pif4pif5","pif5s1","toc1-2"
"2240",0.000988729891586736,0.00206840520161823,0.000445183696251566,0.00126246371217272,0.00182655826902612,0.00248755271062286,0.00294208557000528,0.000502890551244362,0.00202026412753072,0.00109295135366528,0.00214982926317256,0.00162441821337988,0.000119777477957175,1.99552502781680e-05,9.75111418822443e-05,0.000553991882040129
"2250",0.00100063293459446,0.002075222967622,0.00043884280540523,0.00126727600973404,0.00181419265889245,0.00244792374100515,0.00295545284572541,0.000494376460381698,0.00206534054292209,0.00116071811333642,0.00220123628143753,0.00159540864402266,9.9469822412414e-05,1.53913453592332e-05,9.15836523161421e-05,0.000550505577080541
"2260",0.00101414892509973,0.00208196468021116,0.000431157201460017,0.00127028743105093,0.00180875803865733,0.00241211757764690,0.00296463780145891,0.000487414385679985,0.00210072255534996,0.00122795210819171,0.00225590565241919,0.00156668068512147,8.05046740143714e-05,1.16649976624241e-05,8.71581027782872e-05,0.000546833602062054
"2270",0.00102799069533174,0.00208788195527503,0.000422273799721353,0.00126946372163524,0.00180914386513847,0.00237903222564881,0.00296446075920659,0.000481885400071358,0.00212621411347256,0.00129285577363566,0.00231297998067367,0.0015370467362417,6.32819174132013e-05,8.58736559394073e-06,8.40283060244825e-05,0.000543958783601029
"2280",0.00103913593593437,0.00209279443441392,0.000412629528734204,0.00126511189535674,0.00181280383873742,0.00234573998943064,0.00294855170168301,0.000477300655075031,0.00214454945397653,0.00135295745414215,0.00236972189741801,0.00150568737102477,4.79320671497796e-05,5.98915669448181e-06,8.18616606468566e-05,0.000540806024015207
"2290",0.00104420555354002,0.00209685973285851,0.000402571308085947,0.00125908874809104,0.0018163405779083,0.00230962218365661,0.00291081903259738,0.00047300291565334,0.00215917995706377,0.00140558177677574,0.00242096523958994,0.00147277891335477,3.4470127246362e-05,3.80691026300074e-06,8.03796441503203e-05,0.00053584432770163
"2300",0.00104097183179455,0.00210133062316672,0.000392338232833873,0.00125317071632405,0.00181569078418917,0.00227113195243334,0.00285097491901827,0.00046852767128617,0.00217220252432668,0.00144890123374589,0.00246205407530898,0.00143923300902330,2.29143158822414e-05,2.01278282979831e-06,7.95536377077852e-05,0.00052847193834077
"2310",0.00103005814021729,0.00210778075789268,0.000382238396026999,0.00124845212618504,0.00180844692570879,0.00223458915352693,0.00277521546175563,0.000463744634091322,0.00218346293706959,0.00148376373272746,0.00249181369096111,0.00140685829429032,1.31559511572873e-05,5.77720189380489e-07,7.94204267260632e-05,0.000520691453534709
"2320",0.00101251824039934,0.00211757620457857,0.000372715271545456,0.00124544343342453,0.00179333193913469,0.00220542624283882,0.00269002897406949,0.000458661017468113,0.00219273236652405,0.00151158239482861,0.00251232250794467,0.00137765677203653,5.03170304065563e-06,-5.34025640149642e-07,7.99749356245548e-05,0.000514965326104787
"2330",0.000989926442875162,0.00213114447211947,0.000364222154580092,0.00124366700570777,0.00177044958637173,0.00218617872906819,0.00260006440503650,0.000453351403364144,0.00220108412706588,0.00153396722983243,0.00252588282705304,0.00135344260231752,-1.59764562018823e-06,-1.36045540287178e-06,8.09365984036889e-05,0.000513325952371319
"2340",0.000964940746430486,0.00214790990484952,0.000356865184768355,0.00124148445284125,0.00174059886207202,0.00217696855866214,0.00250880224688721,0.000448489912911099,0.0022097022627932,0.00155301038307693,0.00253531767625116,0.00133562672207611,-6.90214656196598e-06,-1.93862764807246e-06,8.19111412658782e-05,0.000516657535317842
"2350",0.000940342698680421,0.00216732988140322,0.00035062829073351,0.00144915565848668,0.00170458742619963,0.00217654638354507,0.0024198306018396,0.000444840799481585,0.00221946412844829,0.00157089766654005,0.0025439706599367,0.00132534681429195,-1.10648664919758e-05,-2.30049561935116e-06,8.25371689404051e-05,0.000525649464446468
"2360",0.00091816810814043,0.0021888401334937,0.0003453397358052,0.00140790925139333,0.00166308485878731,0.00218486083256072,0.00233652615729109,0.000442682981709209,0.00223115420932654,0.00158925430120012,0.00255557790808386,0.00132278379568219,-1.42384198566800e-05,-2.47629439123638e-06,8.27191457477734e-05,0.00054056364702331
"2370",0.000899155720919943,0.00221119851675599,0.000340764487393194,0.00136491802302676,0.00161957408992180,0.00220275453883680,0.00226005103473539,0.000441571052182935,0.00224591865988703,0.00160880020437809,0.00257228793131783,0.00132649206946878,-1.65524152317764e-05,-2.49462970437011e-06,8.2486718095446e-05,0.000560662009401355
"2380",0.000883918806518884,0.00223302186601405,0.000336634190691937,0.00132104744849058,0.00157881998545907,0.00223117982153573,0.00219114166096991,0.000440999695323802,0.00226501802120380,0.00163017667799447,0.00259444870930089,0.00133426010247985,-1.81255400562088e-05,-2.37530159540386e-06,8.18869086899749e-05,0.000585061237668887
"2390",0.000872765104902446,0.00225305266166193,0.000332813601978550,0.00127630106624656,0.00154502032401027,0.00227038946918861,0.00212986162556164,0.000441010168457796,0.00228951820007738,0.00165391881475351,0.00262159472520118,0.00134374973154255,-1.90447819071802e-05,-2.13514657849469e-06,8.11002131764086e-05,0.000613340885126033
"2400",0.000865449637574066,0.00227034831216159,0.000329304594362982,0.00123078736735383,0.00152046004855840,0.0023192662702845,0.00207672372702631,0.000441539765817576,0.00231970928357782,0.00168018466119016,0.0026529195724291,0.00135243829345442,-1.93514159255888e-05,-1.78961804181200e-06,8.03699813280799e-05,0.000646261886085663
"2410",0.000861669692591336,0.00228412077299547,0.000326101739363618,0.00118532766904274,0.00150665343684613,0.00237630095382548,0.00203244706751000,0.000442390532091955,0.00235550740516235,0.00170904916817566,0.00268767903401747,0.00135770473626085,-1.90650676672097e-05,-1.34670042967659e-06,7.99024411118437e-05,0.00068476364804713
"2420",0.000861174547909047,0.00229408712122441,0.000323142845357201,0.00114127442783393,0.00150485043638064,0.00243826493653323,0.00199755326526459,0.0004433466663653,0.00239586728122014,0.00174029374944137,0.00272378964014093,0.00135692087857803,-1.81723879188666e-05,-8.11864544895947e-07,7.96304159549692e-05,0.000729561755428096
"2430",0.000863772843331416,0.00230034477185417,0.000320604049430205,0.00110005394970459,0.00151296244056553,0.0025005432404541,0.00197100623010254,0.00044427727529777,0.00243918125539063,0.00177289097530070,0.00275940781142067,0.00134889333627364,-1.66146177730497e-05,-1.90084572581098e-07,7.93652269653895e-05,0.000780831577424278
"2440",0.000869250825574921,0.00230316813822005,0.000318705950249191,0.00106313769295583,0.00152750253153608,0.00255956843452634,0.001951462623323,0.000445085537749505,0.00248360576539425,0.00180569147735712,0.00279358787653231,0.00133361910668975,-1.43107758422172e-05,5.16341152133791e-07,7.88810581179718e-05,0.00083866701414031
"2450",0.000876427177703607,0.00230399717859634,0.000312464311859909,0.00103239528832501,0.00154600938180698,0.00261490477725019,0.00193715425524315,0.000445773664605518,0.00252660068217876,0.00183799892571353,0.00282619776852736,0.00131278866878028,-1.1145086039297e-05,1.30601484012500e-06,7.76816683218804e-05,0.000902519436160158
"2460",0.000882856358274022,0.00230496981916418,0.000313497014293089,0.00100993529437593,0.0015687630819388,0.00266790696605673,0.00192693990675857,0.000447000578896197,0.00255084801837039,0.00186992449584003,0.00285547963096706,0.00128869119607983,-6.97755911343348e-06,2.17662676052313e-06,7.51495799342307e-05,0.000970736574338848
"2470",0.000886048130844409,0.00230797272757381,0.000314075949275054,0.000997840021808333,0.00159685762687244,0.00271959473620538,0.00191991339208677,0.000449522115806889,0.00256886259111832,0.00190167373936401,0.00287846225942524,0.00126322326772007,-1.65538326438096e-06,3.12093102038285e-06,7.0768285162762e-05,0.00104157427612838
"2480",0.000884708909284927,0.00231340016391266,0.000314295932354449,0.00099749722372904,0.00162933574153904,0.00276958613507197,0.00191690008987050,0.0004533763299059,0.00257993447544291,0.001933820506922,0.00289326821562229,0.00123696009476541,5.00711239989976e-06,4.1300204822559e-06,6.4770207683248e-05,0.00111422158591287
"2490",0.0008789061028702,0.00232090767024975,0.000314737642052187,0.00100986354068251,0.00166188319886590,0.00281671103186320,0.00192042146233984,0.00045785187653045,0.00258562667106418,0.00196778499008561,0.00290121205357538,0.00121056735074775,1.31738030726957e-05,5.19221798477137e-06,5.77229788216435e-05,0.00118927440243728
"2500",0.000868825873238985,0.00233007997522985,0.000316013722927887,0.00103558235910337,0.00168920500382191,0.00285881410011895,0.00193298002380185,0.000462157625304824,0.00258766110704134,0.00200506179324121,0.00290493687164338,0.00118511610124117,2.29992480732744e-05,6.28087069006259e-06,5.01701038524484e-05,0.00126740739122051
"2510",0.000855687397152713,0.00234034571018438,0.000318291439080738,0.00107502974996082,0.00170813501755559,0.00289412506256193,0.00195539899126102,0.000466164027683832,0.00258725072273344,0.00204606012240810,0.00290614503575839,0.00116150683194322,3.46559149295941e-05,7.3642857595756e-06,4.24633213333059e-05,0.00134782802434719
"2520",0.000841741387907996,0.0023512344189723,0.000321184348974396,0.00112767707034368,0.00172094375132344,0.00292201901591465,0.0019871689069691,0.000470251971343915,0.00258537542086964,0.00208967207113007,0.00290507669675430,0.00113984422058224,4.82164927446602e-05,8.40584193238403e-06,3.48678662012132e-05,0.00142782750047654
"2530",0.00082921067086689,0.0023623636664998,0.000324252706852656,0.00119238670570942,0.00173201929364429,0.00294206448414629,0.00202778050391540,0.00047485773468792,0.00258301931157309,0.00213471663295251,0.00290153655331174,0.00112002531621399,6.37049600641311e-05,9.34228174215888e-06,2.76335083593505e-05,0.00150457470570129
"2540",0.000818980452962877,0.00237373104156612,0.000327351753958148,0.00126636931462335,0.00174493811468320,0.00295362606602584,0.00207711749108197,0.000480009337383298,0.0025818516377751,0.00218046162215457,0.00289570239507892,0.00110256307780942,8.11214568379805e-05,1.01013834201190e-05,2.0897060752716e-05,0.00157564213312984
"2550",0.000810759716219403,0.00238546559077538,0.000330734708532687,0.00134514874986177,0.00176095543235689,0.00295601724460065,0.00213513583361219,0.0004854417772352,0.0025842789609006,0.00222626696096935,0.00288787131921903,0.00108682293041542,0.000100254384110781,1.06323933269486e-05,1.47441829695148e-05,0.00163915356056208
"2560",0.000804151088852339,0.00239763031750091,0.000334723659969143,0.00142420849493181,0.0017802594456142,0.00294951755287233,0.00220160963431121,0.000490827404077358,0.00259292060815897,0.00227142231017657,0.00287843241362003,0.00107148649734857,0.000120799299823687,1.10007107323688e-05,9.25429424109188e-06,0.00169341742997472
"2570",0.000797820052378503,0.0024096681141544,0.000339923059416145,0.00150007938743400,0.00180261596761748,0.0029348101838833,0.00227420032923718,0.000465336877765502,0.00260910593853318,0.0023150540248967,0.0028681890899332,0.00105502828821748,0.000142422416927607,1.13108256771611e-05,4.46076278033130e-06,0.00173953728663651
"2580",0.000789746024268825,0.00242061046437349,0.000347094029469616,0.00156999369272288,0.00182877640128437,0.00291446665272521,0.00234915788805959,0.00047045980410981,0.00263215669096201,0.00235648465667941,0.00285736727435883,0.00103780718987330,0.000164467479721572,1.16597926910999e-05,3.75780096169204e-07,0.00178114679876269
"2590",0.000778204470908874,0.00242955579681866,0.000356973849183271,0.0016312889337495,0.00186016222802377,0.00289309580884404,0.00242297772428169,0.000475318202646254,0.00266090271383418,0.00239514542364459,0.00284587305522578,0.00102100068266923,0.000186095557453375,1.21042899352200e-05,-2.98808298314387e-06,0.00182183237489552
"2600",0.000765309516522053,0.00243631708937287,0.000370091686881423,0.00168212339812753,0.00189866810073957,0.00287435361255174,0.00249533689370401,0.000480477074576547,0.00269391396708099,0.00243151037858881,0.0028333170787934,0.00100639385109730,0.000206490467996735,1.26874070741534e-05,-5.61683800182591e-06,0.00186308646653841
"2610",0.000755761780311452,0.00244114471456319,0.000386766279201078,0.00172331450897307,0.00194427350629075,0.00285953555170259,0.00256765601073341,0.000486203329261825,0.00272937205798655,0.00246693467874443,0.00281920749836920,0.000996210853337934,0.000226375886305050,1.34438764412735e-05,-7.49652281025289e-06,0.00190477537685842
"2620",0.000754065597349568,0.00244443955886535,0.000407256497740953,0.00175672940609125,0.00199604011281509,0.00284852146057542,0.00264132066113287,0.000492542909064009,0.00276509710831703,0.00250272452301503,0.00280325831687164,0.000992547369631456,0.000247120745651684,1.43632827968629e-05,-8.60917351099181e-06,0.00194657118625015
"2630",0.000762194798926748,0.00244727465438996,0.000431314961921266,0.00178519369187424,0.00205352614976359,0.00284262840273475,0.00271773032544863,0.000499810571683868,0.0027985873397247,0.00253906041566588,0.00278630697712751,0.000996339046618086,0.000269645311891279,1.54200166761240e-05,-8.9101335008887e-06,0.00198638306478593
"2640",0.000780627056882744,0.00245097598284972,0.000458181444433454,0.00181052494241229,0.00211786821361576,0.00284315897563683,0.00279810357187710,0.000509550909139645,0.00282774701968364,0.00257521732100015,0.00277051887949268,0.00100702967132819,0.000294355435064022,1.65782407611895e-05,-8.34367895932605e-06,0.00202095403824190
"2650",0.000809654638931367,0.00245670960448173,0.000487063371062886,0.00183417180739790,0.00219051503586561,0.00284974256507975,0.00288351052432050,0.000523645565904879,0.00285076656948415,0.00261041165284736,0.0027581293657599,0.00102408576782856,0.000321361256156918,1.77468594665908e-05,-6.8497583347801e-06,0.00204737748193773
"2660",0.000848112316953162,0.00246437828569333,0.000517687516419351,0.00185784611960719,0.00227071513731195,0.00286115284066107,0.00297263546792082,0.000543023167507778,0.00286786898280938,0.00264389403955039,0.00274973300439558,0.00104825541948844,0.000350044708448120,1.88161802702355e-05,-4.34037424745672e-06,0.002066254794328
"2670",0.000894077027301791,0.00247328344893936,0.000550491613984504,0.00188429897142230,0.00235478386428777,0.00287517279455278,0.00306162865899508,0.000567766549248501,0.00288145161656833,0.00267502906175541,0.00274259973381208,0.00108088308347298,0.000379199579506042,1.96984875054389e-05,-7.16141212664142e-07,0.00208013793075756
"2680",0.000945632961481123,0.00248287647130654,0.000585939245014974,0.00191566190021447,0.00243811340079451,0.00288875338759123,0.00314637119838007,0.000597830874582912,0.00289392491184853,0.00270316090225872,0.00273330577473746,0.00112295805296344,0.000407771948459898,2.04250092629078e-05,4.12288422938085e-06,0.00209155753466021
"2690",0.00100093527182567,0.00249333366989555,0.000623995598830030,0.00195108075087177,0.00251668414086320,0.0028999155193963,0.00322108008660515,0.000633816390803182,0.00290602215930415,0.00272800784167562,0.0027199556855969,0.00117386280250401,0.000436345728572586,2.10670036526385e-05,1.0276699282103e-05,0.00210293745962154
"2700",0.00105815526926841,0.00250494410832664,0.000664299988117816,0.00198790093912056,0.00258679666838803,0.00290923501504018,0.00327872328747929,0.000676328190175095,0.00291659208609126,0.0027497485316203,0.00270530275646318,0.00123175400590662,0.000465646489744297,2.16818883260950e-05,1.78441753525163e-05,0.00211676198017979
"2710",0.00111533446290989,0.00251777414390299,0.000706552821365697,0.00202381072634099,0.00264524679265771,0.00291795236806684,0.00331242542769408,0.000725748896402345,0.00292487814390706,0.00276878502172984,0.00269282794330042,0.00129471191757315,0.000496002478170407,2.22520577910503e-05,2.69154618320387e-05,0.00213534544309486
"2720",0.00116963830917468,0.00253111786845693,0.00075068737327273,0.00205756624347151,0.00269163360950209,0.00292441686568889,0.00331979957036622,0.000781849903134239,0.00293103298452325,0.00278616772975704,0.00268494868339255,0.00136036789545392,0.000526665269437336,2.27346578330665e-05,3.75146175808374e-05,0.00216014495021233
"2730",0.00121786407051065,0.00254418148374354,0.000796469039436526,0.00208737001891538,0.00272954372169203,0.00292658816317702,0.00330389381915255,0.000843492639164276,0.0029356167377755,0.00280295112867845,0.00268216224787940,0.00142452572678317,0.000556769455438333,2.30718353427641e-05,4.96355400673572e-05,0.00219239408224987
"2740",0.00125768769502807,0.00255603565373550,0.000843493779996063,0.00211164307964659,0.00276348986539652,0.00292405316608444,0.0032680782908057,0.000909050765434143,0.00293873444025163,0.00281998591571754,0.00268424539039562,0.00148236307279447,0.000585924097187225,2.31247144129428e-05,6.3288362775463e-05,0.00223318400444378
"2750",0.00129144973709133,0.00256487338248072,0.000890673610322343,0.00212977183379291,0.00279478534459941,0.00291848525469602,0.00321518225559553,0.00097648764491527,0.00293890214225324,0.00283685668426779,0.00268976687730879,0.00152961377876690,0.000615563232892687,2.27271512559287e-05,7.8608375790961e-05,0.00228203830142243
"2760",0.00132302057978307,0.00256843328651530,0.000936336043496677,0.00214149995566042,0.00282027610468848,0.00291133804046069,0.00314829973970758,0.00104365465403781,0.00293424448657762,0.00285261599908086,0.00269658774805720,0.00156482991508519,0.000646881624247775,2.17575284476161e-05,9.57882029422497e-05,0.00233762598861695
"2770",0.00135563150488410,0.00256458894911402,0.0009649168741028,0.00214689854404488,0.00283572969577658,0.00290365202915113,0.00307060119432214,0.00110810966566979,0.00292394696954245,0.00286604020506983,0.00270319144004625,0.00158775214824737,0.000680463641654866,2.03351729731543e-05,0.000114972859865709,0.00239828801154600
"2780",0.00138971513352687,0.00255162140136867,0.00100505233960578,0.00214653626497855,0.00284000618800372,0.00289516374168166,0.00298456296682434,0.00116652627220912,0.00290912672356139,0.00287422642065971,0.00270933787797905,0.00159951634409815,0.00071558425297466,1.86605006411978e-05,0.000135969113633674,0.00246046030688384
"2790",0.00142495688349323,0.00252775334222902,0.00104063263855138,0.0021408150144722,0.00283528808756937,0.00288303532574444,0.0028916596208774,0.00121631175032361,0.0028913725770956,0.00287356254982867,0.00271476062557382,0.00160113955655482,0.000749874859118766,1.69218139897359e-05,0.000158436915781721,0.00251987316897684
"2800",0.00146086809915230,0.00249127281426826,0.00107129743464927,0.00212870796881494,0.00282438595124058,0.00286374677130156,0.00279332566023469,0.00125580237526860,0.00287117368185346,0.00286078899392475,0.00271817615320613,0.00159324451457489,0.000780192179551491,1.52415670373584e-05,0.000181955584755754,0.00257270550069189
"2810",0.00149643904338876,0.00244084921555272,0.00109664001877008,0.00210825281968363,0.00280764189509754,0.00283481360086714,0.00269114432086297,0.00128423231745606,0.00284840940164221,0.00283449636264204,0.00271702546331057,0.00157653278671735,0.000802752224850979,1.37200527615079e-05,0.000205547505330191,0.00261739695822163
"2820",0.00153058854067388,0.00237526444541908,0.00111614349249784,0.00207924590345992,0.00278401597991510,0.00279379352468032,0.00258618351433132,0.00130113696706550,0.00282303100482972,0.00279395173100327,0.00270932660375720,0.00155282935858547,0.00081703850284959,1.24486562637186e-05,0.000227995895165265,0.00265310546650421
"2830",0.00156204887306420,0.0022929817809834,0.00112908675698062,0.00204188668292961,0.00275212771420759,0.00273820871677387,0.00247955202937726,0.00130615172373701,0.00279516843886347,0.00273841452591255,0.00269430939255956,0.00152338779860063,0.00082426892048216,1.14706722392324e-05,0.000248182305858408,0.00267796718766022
"2840",0.00158879654809703,0.00219152537609556,0.00113435135375470,0.00199614162266221,0.00271014886201111,0.00266730618609011,0.00237386009139882,0.00129933239497353,0.00276350608497439,0.0026673812330625,0.00267188698280116,0.00148722776905720,0.000825985778090947,1.08132107601232e-05,0.000265781447674891,0.00268606326417731
"2850",0.00160861313553664,0.00206828736012428,0.00113081206461327,0.00194120079798236,0.00265607412290196,0.00258361102690062,0.00227225798661624,0.00127989570341241,0.00272598307449327,0.00258048271936314,0.00264060672259963,0.0014414570730719,0.000822276320354872,1.04963182683872e-05,0.00028084150437656,0.00267044804206162
"2860",0.00161969114539989,0.00192196432161725,0.00111754846887098,0.00187660031050272,0.00258787715505407,0.00249129143413198,0.00217769176867502,0.00124696394138643,0.00268067031121608,0.00247739819154537,0.00260031267935916,0.00138385017327421,0.000812262201430655,1.05019015585713e-05,0.000293433784132253,0.00262651799539803
"2870",0.00162136035471578,0.00175777907709358,0.00109446843048126,0.00180229201055132,0.00250385191293672,0.00239309283196161,0.00209163245578078,0.00120151149846728,0.00262655085477981,0.00235781362284167,0.0025550364399588,0.00131406614668137,0.000794024814347562,1.07990316879246e-05,0.000303680768129679,0.00255808911886636
"2880",0.00161314256546197,0.00158409808475752,0.00106192502689177,0.00171856603809177,0.00240497856480114,0.00229249551387869,0.00201509004998375,0.00114657566538289,0.00256268457533681,0.00222135542907311,0.00251203447111670,0.00123296069383323,0.000766850117579292,1.13465086547642e-05,0.000311695839028003,0.00247090573053827
"2890",0.00159595970680243,0.00140925806225325,0.00103311168913795,0.00162736767967565,0.00229441869653332,0.00219550244918434,0.0019492011817372,0.00108587103400021,0.00248851419264801,0.00206878865990189,0.00247757007068785,0.00114210125688287,0.000731369404187515,1.20476308857746e-05,0.000317433211729432,0.00237112864260246
"2900",0.00157439349820566,0.00123955751731247,0.00098904210223479,0.00153281118615256,0.00218051003342920,0.00211014850934835,0.00189512151125503,0.00102314185402834,0.0024051844537467,0.00190429926926956,0.00245537103298183,0.00104479872882558,0.000691362667617617,1.27870179880718e-05,0.000319769959443614,0.00226555482669392
"2910",0.00155361456802495,0.00107992466091357,0.000940437542458647,0.00143950524022114,0.00207276894807883,0.00204319421674459,0.00185317494993859,0.000961602139311148,0.00231462807509654,0.00173281181252382,0.00244765482941524,0.000945638931566634,0.000650346683796667,1.34721069312376e-05,0.000317129650325327,0.00216097997520006
"2920",0.00153778683867138,0.000934584829514628,0.000889813938437899,0.00135211528010209,0.00197984803631218,0.00199814997259934,0.00182349291991944,0.000904116768464227,0.00221867715137354,0.00155960773804155,0.00245520919575218,0.000850001031132331,0.000611046137600368,1.41338248930517e-05,0.000308255733319023,0.0020628018415993
"2930",0.00152879622637136,0.0008056335683419,0.000839477486589377,0.00127460622880666,0.00190681601555158,0.00197437307523602,0.00180594265601571,0.000852573127171196,0.00212041597930512,0.00139104996404257,0.00247716384378683,0.000763584003256753,0.000575175027254624,1.48446591594032e-05,0.000294037688845278,0.00197300515268941
"2940",0.00152819976678622,0.000694265996778347,0.000791294161485645,0.00121041808021047,0.00185521193717235,0.00196854198867210,0.00180092825228225,0.000808616005889107,0.00202328769689608,0.00123369396843595,0.00251226539825018,0.000691639318113306,0.000543571953489626,1.56735728906484e-05,0.000276256366889046,0.00189304742600563
"2950",0.00153580842344038,0.000601094937113324,0.000746604429285708,0.0011612036852475,0.00182521779118400,0.00197580059288894,0.00180897114419544,0.000773878061846505,0.00192976980476439,0.00109250560230740,0.00255894529692095,0.000638339484817678,0.000516715803766806,1.66702986337219e-05,0.000256559072920167,0.00182352868820204
"2960",0.00154802848116749,0.000525274520061783,0.000706074131507764,0.00112589956122103,0.0018153636139243,0.00199376967364878,0.00182861758596065,0.000749269962972963,0.00183958187977810,0.00096886986249737,0.00261255303913255,0.00060555902994171,0.000494326938285194,1.78780969538155e-05,0.000235653260980545,0.00176336276317746
"2970",0.00156088925888675,0.000465697087485388,0.000699852097541936,0.00110236308399599,0.00182211714067363,0.00202173259474397,0.00185450645090655,0.000734969688384176,0.00175194281892705,0.000863607528939318,0.00266587137708172,0.00059373927264685,0.000474636377895746,1.93284066238858e-05,0.000213847074545159,0.00171125790788327
"2980",0.00157170323729317,0.000421178907782669,0.000673729017594512,0.00108794003027682,0.00184095091384802,0.00205774675148742,0.00188087672920348,0.000730136563109123,0.00166767381703951,0.000776278841145311,0.00271228471561562,0.000601019832104267,0.00045524033148976,2.09887513329777e-05,0.000191474555040634,0.00166470485372575
"2990",0.00157995534067856,0.000390384066054198,0.000651817316248459,0.00108121647283148,0.00186584351219001,0.00209777624131328,0.00190470446212890,0.000732212730057474,0.00158805919655637,0.000704034073616011,0.00274826444961052,0.000622271980007908,0.00043380773103471,2.28051444185383e-05,0.000169116037991654,0.00161863315302711
"3000",0.00158533554812621,0.000371768567168515,0.000633154087463535,0.00108140544060954,0.00189069400048655,0.00213696876308099,0.00192801136917069,0.000737753660804672,0.00151421689261046,0.000643737555438188,0.00277243094853462,0.000651137709020846,0.000410662837650941,2.47178940160946e-05,0.000147475324048528,0.00156767994165203
"3010",0.00158727213874727,0.000363841299511403,0.0006166910903523,0.00108659829107419,0.00191020717163133,0.00217184197394037,0.00195328123385019,0.000743356995355156,0.00144612744355548,0.000593010874522753,0.00278431187862133,0.000681942030527396,0.000387344521787689,2.66365377589941e-05,0.000127187849506299,0.00150975918958760
"3020",0.00158480804461718,0.000364767287671326,0.000601491309312637,0.00109312357972482,0.00192254162363748,0.00220021535028107,0.00198076067059728,0.00074749087545816,0.00138279317685817,0.000550287101930342,0.00278466556853333,0.000709972073046513,0.000365119693344468,2.84602575980099e-05,0.000108396830939896,0.00144879026211943
"3030",0.00157697939190486,0.000372408206114416,0.000586831410112726,0.00109693561159532,0.00192818157081435,0.00222108840908443,0.00200727854878266,0.000750122017112974,0.00132303399716915,0.0005140244292168,0.00277464424863343,0.000731049723288218,0.000343976651654087,3.00694110042456e-05,9.10305063303611e-05,0.00138929197581319
"3040",0.00156376036345704,0.000384591527077001,0.000572498299174512,0.00109544912473553,0.00192811941944705,0.00223418936270472,0.0020293711688661,0.000751959819473821,0.00126595208485486,0.000482294448459785,0.00275456546273039,0.000743053804817867,0.000323343805199875,3.1242580204863e-05,7.50469857455542e-05,0.00133283070705500
"3050",0.00154634788578288,0.000398749592313072,0.000558965315501387,0.00108797005763513,0.00192330898761262,0.00224024011314192,0.00204378274917074,0.000753309153748601,0.00121238265741750,0.000452757119946944,0.00272440509065823,0.000746554951323393,0.000302799717031804,3.17240953984388e-05,6.06347107871805e-05,0.00127637211423953
"3060",0.00152601769457727,0.000412290448935961,0.000546667685871393,0.00107438573158591,0.00191588928545323,0.00224043623304942,0.00204737575816659,0.000753814004399024,0.00116344119678851,0.000423093437872009,0.00268427804879469,0.000743016197085975,0.000283179726144188,3.12905646964299e-05,4.80861388243482e-05,0.00121652425446469
"3070",0.00150394848486667,0.000422956607823686,0.000535734171978096,0.00105520955186723,0.00190854249769915,0.00223530012884605,0.00203699590521213,0.000753329749361385,0.00111978287942554,0.000392480001298174,0.00263466138285693,0.000733708243328445,0.000265885257633621,2.98933199218591e-05,3.76662632126423e-05,0.00115201021442731
"3080",0.00148121178639562,0.000430154875168268,0.00052572194969339,0.00103101545905576,0.00190363277568974,0.00222349971191726,0.00201207056905282,0.000752430909313592,0.00108168087623522,0.000362224328625969,0.00257574966807788,0.000721646763573108,0.000252200587935216,2.75424954250756e-05,2.94447837846784e-05,0.00108449401042894
"3090",0.00145885769537501,0.000433916828598398,0.000516021489884805,0.00100227480202028,0.00190191068099899,0.00220263165739746,0.00197722231392566,0.00075129103264826,0.00104928646533168,0.00033379649020312,0.00250736088089690,0.000710708122006231,0.000242521764587477,2.42866192047997e-05,2.34073363864794e-05,0.00101583211793540
"3100",0.00143756997912795,0.000434437179063458,0.000506166151071475,0.00096970025621975,0.00190303939013909,0.00217135879984642,0.00193752606865663,0.000749052793985429,0.00102212337255407,0.000308062446059871,0.00242845791635871,0.000703379734579804,0.000236841556916577,2.03816423486643e-05,1.95287134612841e-05,0.00094672418331411
"3110",0.00141766719866728,0.000432041900629313,0.000495825746407964,0.000934652606346434,0.00190480179500016,0.00212932945838638,0.00189582927359817,0.000744272748785745,0.000998679902797908,0.00028514238296692,0.00233796470027685,0.000699519415373002,0.000235020476621520,1.61533233089948e-05,1.77083310686249e-05,0.00087634366712763
"3120",0.00139942383542766,0.000427253745565284,0.000484731594758487,0.000898905167366064,0.00190561962674358,0.00207658784803092,0.00185241470098594,0.000736106785893001,0.000977850103930281,0.000265057086405512,0.00223511668511355,0.000698034494403429,0.00023615056362893,1.19171573400423e-05,1.78124730647554e-05,0.000803852387945711
"3130",0.00138259041669349,0.000420655002622414,0.000472472224070061,0.00086496022904613,0.00190471676873358,0.00201318472109495,0.00180755478702514,0.000723936166149905,0.000959865238931849,0.000247057784723669,0.00212052742934141,0.000697800211544042,0.000238969584548541,7.93284379331343e-06,1.96965465265193e-05,0.000730055710184806
"3140",0.00136645522358663,0.000413276753388053,0.000458989216765401,0.000834695255778562,0.00190227724787843,0.00193724463878555,0.00176213940121067,0.00070719851466538,0.000987839612627008,0.000229685961132890,0.00199791151313394,0.000697229251653502,0.000242162452240964,4.44130414485514e-06,2.31543580682455e-05,0.000657165883358687
